protein,deltaG,pred_deltaG,ddG,pred_ddG
3DKM,3.1803095,-2.4821253,0.064765215,0.068066835
3DKM,3.1815677,-2.3011005,0.06602335,0.24909163
3DKM,2.00375,-2.6995785,-1.1117942,-0.1493864
3DKM,1.985035,-2.8481922,-1.1305094,-0.2980001
3DKM,1.7395401,-2.9390512,-1.3760042,-0.38885903
3DKM,1.7038589,-2.9585838,-1.4116855,-0.4083917
3DKM,1.8140249,-2.8500078,-1.3015194,-0.29981565
3DKM,1.4710721,-3.026699,-1.6444722,-0.47650695
3DKM,1.831835,-2.8284729,-1.2837093,-0.27828074
3DKM,1.7843547,-2.842533,-1.3311896,-0.292341
3DKM,1.8020766,-2.8832755,-1.3134677,-0.3330834
3DKM,1.9889789,-2.843045,-1.1265655,-0.29285288
3DKM,2.0734432,-2.8214643,-1.0421011,-0.27127218
3DKM,1.7032222,-2.8389773,-1.4123222,-0.28878522
3DKM,2.5487063,-2.6699502,-0.566838,-0.11975813
3DKM,2.2754478,-2.6365857,-0.8400965,-0.086393595
3DKM,2.4080062,-2.5596452,-0.7075381,-0.009453058
3DKM,2.255375,-2.5342994,-0.8601694,0.015892744
3DKM,1.9012372,-2.6447153,-1.2143071,-0.09452319
3DKM,1.9846977,-2.5464816,-1.1308466,0.0037105083
3DKM,1.455828,-2.8096461,-1.6597164,-0.259454
3DKM,2.949638,-2.1588812,-0.16590643,0.39131093
3DKM,2.5445218,-2.6322033,-0.5710225,-0.08201122
3DKM,2.922623,-2.786405,-0.1929214,-0.23621297
3DKM,2.1543565,-2.7330143,-0.96118784,-0.18282223
3DKM,2.326082,-2.631361,-0.7894623,-0.08116889
3DKM,2.396832,-2.939596,-0.71871233,-0.38940382
3DKM,2.1771698,-2.5051017,-0.9383745,0.045090437
3DKM,2.0419025,-2.6525335,-1.0736418,-0.10234141
3DKM,2.2173798,-2.5747652,-0.8981645,-0.024573088
3DKM,2.3340795,-2.4805326,-0.7814648,0.06965947
3DKM,2.1797516,-2.5263748,-0.9357927,0.0238173
3DKM,2.4193203,-2.3824382,-0.696224,0.16775393
3DKM,2.2438931,-2.2268493,-0.8716512,0.3233428
3DKM,2.3207235,-2.3980298,-0.7948208,0.15216231
3DKM,2.4617534,-2.2757947,-0.65379095,0.27439737
3DKM,2.1612453,-2.3266673,-0.954299,0.22352481
3DKM,2.013268,-2.4310896,-1.1022763,0.11910248
3DKM,2.2361517,-2.1874592,-0.8793926,0.3627329
3DKM,2.106221,-2.5806003,-1.0093234,-0.030408144
3DKM,3.3458397,-1.7984107,0.23029542,0.75178146
3DKM,2.0410914,-2.6092153,-1.0744529,-0.05902314
3DKM,2.148595,-2.7778933,-0.9669492,-0.22770119
3DKM,1.7163142,-2.6320486,-1.3992301,-0.08185649
3DKM,2.2486072,-2.5654929,-0.86693716,-0.015300751
3DKM,2.0831006,-2.655273,-1.0324438,-0.10508084
3DKM,1.859754,-2.5766647,-1.2557904,-0.026472569
3DKM,1.9398721,-2.5998197,-1.1756722,-0.049627542
3DKM,1.7262903,-2.6888003,-1.389254,-0.13860822
3DKM,1.9449902,-2.6252964,-1.1705542,-0.07510424
3DKM,1.9321055,-2.6217518,-1.1834388,-0.07155967
3DKM,1.868413,-2.5084543,-1.2471313,0.041737795
3DKM,2.1070428,-2.6134539,-1.0085015,-0.06326175
3DKM,2.104072,-2.4598112,-1.0114722,0.09038091
3DKM,1.6572908,-2.6098504,-1.4582535,-0.05965829
3DKM,1.6090798,-2.5740902,-1.5064645,-0.023898125
3DKM,2.3635025,-2.6422226,-0.7520418,-0.092030525
3DKM,2.4179163,-2.5757663,-0.697628,-0.025574207
3DKM,1.2848859,-2.4992075,-1.8306584,0.05098462
3DKM,2.9998949,-2.312902,-0.11564946,0.23729014
3DKM,0.5015837,-3.3506322,-2.6139607,-0.8004401
3DKM,0.54171556,-3.7254238,-2.5738287,-1.1752317
3DKM,0.49140674,-3.3278756,-2.6241376,-0.7776835
3DKM,1.2044679,-3.267518,-1.9110764,-0.7173259
3DKM,0.584288,-3.2593303,-2.5312562,-0.70913815
3DKM,0.4773698,-3.20758,-2.6381745,-0.657388
3DKM,0.38107046,-3.2311459,-2.734474,-0.68095374
3DKM,1.0189525,-2.788968,-2.096592,-0.23877597
3DKM,0.42855385,-3.1780627,-2.6869905,-0.62787056
3DKM,2.4717228,-2.1401896,-0.6438215,0.41000247
3DKM,1.9161036,-2.5185297,-1.1994407,0.031662464
3DKM,2.1806166,-2.3398335,-0.9349277,0.21035862
3DKM,2.510611,-2.6768632,-0.60493326,-0.12667108
3DKM,2.539845,-2.49809,-0.5756993,0.05210209
3DKM,2.91552,-2.213585,-0.20002437,0.33660722
3DKM,0.56431913,-2.787995,-2.5512252,-0.23780298
3DKM,2.0245566,-2.1947086,-1.0909877,0.35548353
3DKM,1.9634439,-2.5949361,-1.1521004,-0.044744015
3DKM,1.7220027,-3.1783996,-1.3935416,-0.62820745
3DKM,1.5149261,-2.9348707,-1.6006182,-0.3846786
3DKM,1.9238397,-2.5378127,-1.1917046,0.012379408
3DKM,0.45104626,-3.6061668,-2.664498,-1.0559747
3DKM,2.2345738,-2.1798673,-0.8809705,0.37032485
3DKM,2.3422205,-2.1630685,-0.7733238,0.38712358
3DKM,2.2227056,-2.674107,-0.8928387,-0.12391496
3DKM,1.81708,-2.7947123,-1.2984643,-0.24452019
3DKM,1.9076431,-2.6719768,-1.2079012,-0.12178469
3DKM,1.7377169,-2.8110924,-1.3778274,-0.26090026
3DKM,1.9044257,-2.6460137,-1.2111186,-0.09582162
3DKM,1.9757082,-2.6040688,-1.1398361,-0.05387664
3DKM,2.5146115,-2.5890832,-0.60093284,-0.038891077
3DKM,1.6418803,-2.7657986,-1.473664,-0.21560645
3DKM,1.9385309,-2.5633798,-1.1770134,-0.013187647
3DKM,1.974028,-2.7272396,-1.1415163,-0.17704749
3DKM,1.1247104,-2.6303284,-1.9908339,-0.0801363
3DKM,2.908764,-2.173221,-0.20678043,0.376971
3DKM,2.0121346,-3.171867,-1.1034098,-0.6216748
3DKM,2.0875607,-3.5052204,-1.0279837,-0.9550283
3DKM,1.966611,-3.5568967,-1.1489333,-1.0067046
3DKM,2.002506,-3.2400737,-1.1130383,-0.68988156
3DKM,1.6679522,-4.188399,-1.4475921,-1.6382067
3DKM,2.2588809,-2.7892356,-0.85666347,-0.23904347
3DKM,2.4437969,-2.7168891,-0.67174745,-0.16669703
3DKM,2.1257868,-3.116695,-0.98975754,-0.5665028
3DKM,2.0689268,-3.3017092,-1.0466175,-0.75151706
3DKM,2.3017097,-2.7984169,-0.81383467,-0.24822474
3DKM,1.6074865,-3.6912818,-1.5080578,-1.1410897
3DKM,2.4796512,-2.7633984,-0.6358931,-0.21320629
3DKM,2.5631678,-2.513187,-0.5523765,0.037005186
3DKM,2.470565,-2.2229464,-0.64497924,0.3272457
3DKM,2.6141849,-2.2737074,-0.50135946,0.27648473
3DKM,1.9255083,-3.1200738,-1.190036,-0.5698817
3DKM,2.2643106,-3.25525,-0.8512337,-0.70505786
3DKM,2.1609507,-3.0040402,-0.95459366,-0.45384812
3DKM,3.0985086,-2.3673818,-0.017035723,0.1828103
3DKM,0.78689843,-4.348499,-2.328646,-1.7983067
3DKM,0.41022986,-4.691613,-2.7053144,-2.141421
3DKM,1.0707611,-3.6143968,-2.044783,-1.0642047
3DKM,0.93327826,-3.7836928,-2.182266,-1.2335007
3DKM,-0.16845648,-4.296208,-3.2840009,-1.7460158
3DKM,0.86274326,-4.002288,-2.252801,-1.4520957
3DKM,0.56546247,-4.190645,-2.5500817,-1.6404531
3DKM,0.49815586,-4.7434216,-2.6173885,-2.1932294
3DKM,0.9097879,-4.290024,-2.2057564,-1.7398317
3DKM,0.63658893,-4.4977255,-2.4789553,-1.9475334
3DKM,1.1486751,-4.0574017,-1.9668692,-1.5072095
3DKM,0.6470942,-4.1602736,-2.46845,-1.6100814
3DKM,0.38552052,-4.958729,-2.7300239,-2.4085367
3DKM,-0.34628558,-4.822831,-3.46183,-2.272639
3DKM,0.77323747,-4.0054755,-2.3423069,-1.4552834
3DKM,1.1453314,-3.9784887,-1.9702129,-1.4282966
3DKM,1.1341283,-3.8317924,-1.981416,-1.2816002
3DKM,0.4874034,-4.9291325,-2.628141,-2.3789403
3DKM,2.221847,-3.4279065,-0.89369726,-0.8777144
3DKM,1.8893691,-2.7340245,-1.2261752,-0.1838324
3DKM,0.9264759,-3.694169,-2.1890683,-1.1439769
3DKM,0.95096403,-3.2657118,-2.1645803,-0.71551967
3DKM,0.6957756,-3.0138636,-2.4197688,-0.46367145
3DKM,1.4249295,-3.0297346,-1.6906148,-0.4795425
3DKM,1.7103902,-3.3352585,-1.4051541,-0.78506637
3DKM,1.2439387,-3.28696,-1.8716056,-0.73676777
3DKM,2.2329662,-2.6966586,-0.88257813,-0.1464665
3DKM,2.0154605,-2.747562,-1.1000838,-0.19736981
3DKM,0.6086498,-3.3774679,-2.5068946,-0.82727575
3DKM,1.9526199,-2.0825858,-1.1629244,0.4676063
3DKM,1.4068501,-2.5405536,-1.7086942,0.009638548
3DKM,2.2711256,-2.7208035,-0.84441876,-0.17061138
3DKM,1.8090612,-2.7983885,-1.3064831,-0.24819636
3DKM,0.6222307,-2.867326,-2.4933136,-0.3171339
3DKM,0.6816427,-2.9245114,-2.4339015,-0.37431931
3DKM,0.7286407,-2.8249097,-2.3869038,-0.27471757
3DKM,-0.8723518,-4.9607186,-3.9878962,-2.4105265
3DKM,2.7551844,-2.168693,-0.3603599,0.38149905
3DKM,-0.8092972,-4.2187123,-3.9248414,-1.6685202
3DKM,-0.6775334,-4.7909403,-3.7930777,-2.2407482
3DKM,0.34337556,-3.687234,-2.7721686,-1.1370418
3DKM,-0.2047215,-6.0545936,-3.3202658,-3.5044014
3DKM,1.8328876,-3.0011265,-1.2826567,-0.4509344
3DKM,-0.054011527,-4.1968937,-3.169556,-1.6467016
3DKM,-0.15423815,-4.634015,-3.2697825,-2.083823
3DKM,-0.38894704,-4.868391,-3.5044913,-2.318199
3DKM,-0.41274288,-5.3635707,-3.5282872,-2.8133786
3DKM,0.4168818,-3.910702,-2.6986625,-1.3605099
3DKM,0.04416451,-3.941331,-3.07138,-1.3911388
3DKM,0.41671005,-3.7681022,-2.6988342,-1.21791
3DKM,0.51310265,-3.6830406,-2.6024418,-1.1328485
3DKM,0.9164045,-4.107237,-2.1991398,-1.5570447
3DKM,-0.29109868,-4.17665,-3.406643,-1.6264579
3DKM,0.637993,-4.2607746,-2.4775515,-1.7105825
3DKM,0.7886936,-3.6044738,-2.3268507,-1.0542817
3DKM,-0.98915297,-6.0493736,-4.104697,-3.4991815
3DKM,-0.9941984,-6.031291,-4.1097426,-3.481099
3DKM,-0.5812689,-6.294347,-3.696813,-3.7441547
3DKM,-0.9866146,-4.8431787,-4.102159,-2.2929866
3DKM,-0.98811215,-3.599823,-4.1036563,-1.0496309
3DKM,1.1663818,-2.8281264,-1.9491625,-0.2779343
3DKM,0.16363,-5.4629436,-2.9519143,-2.9127514
3DKM,0.024417855,-5.6482472,-3.0911264,-3.0980551
3DKM,0.27223477,-5.017697,-2.8433096,-2.4675047
3DKM,-0.27259383,-6.281845,-3.388138,-3.731653
3DKM,0.5837151,-3.9556623,-2.5318294,-1.4054701
3DKM,2.4165237,-2.623659,-0.6990206,-0.07346678
3DKM,2.1059563,-3.3541017,-1.009588,-0.80390954
3DKM,1.4619949,-3.6136107,-1.6535494,-1.0634186
3DKM,1.6017027,-2.9297981,-1.5138416,-0.379606
3DKM,-0.93927014,-4.558473,-4.0548143,-2.008281
3DKM,2.5140398,-2.2746162,-0.60150456,0.27557588
3DKM,2.3213081,-2.440427,-0.7942362,0.10976505
3DKM,2.1897202,-3.0095563,-0.92582417,-0.45936418
3DKM,2.2177496,-3.154406,-0.8977947,-0.60421395
3DKM,1.4321077,-4.111482,-1.6834366,-1.56129
3DKM,2.6510026,-2.3874419,-0.46454167,0.16275024
3DKM,2.4682922,-2.3463526,-0.6472521,0.20383954
3DKM,2.826089,-2.1886592,-0.2894554,0.36153293
3DKM,2.8137143,-2.161858,-0.30183005,0.38833404
3DKM,1.2624117,-2.786807,-1.8531326,-0.23661494
3DKM,1.1866013,-2.590919,-1.928943,-0.0407269
3DKM,1.5252491,-2.7713447,-1.5902952,-0.22115254
3DKM,-0.19893372,-5.62681,-3.314478,-3.076618
3DKM,3.2075613,-2.3491492,0.092016935,0.20104289
3DKM,1.2639481,-3.4841275,-1.8515962,-0.9339354
3DKM,-0.6635607,-4.8373914,-3.779105,-2.2871993
3DKM,-0.45716074,-4.5678062,-3.572705,-2.0176141
3DKM,0.8883995,-3.6048217,-2.2271447,-1.0546296
3DKM,0.94950324,-2.909534,-2.1660411,-0.35934186
3DKM,0.90250534,-3.9261572,-2.213039,-1.3759651
3DKM,0.49961433,-3.9472604,-2.61593,-1.3970683
3DKM,1.2702129,-3.3137228,-1.8453314,-0.76353073
3DKM,0.13827758,-4.4784985,-2.9772668,-1.9283063
3DKM,1.602273,-3.2140028,-1.5132713,-0.66381073
3DKM,1.9228009,-2.8776143,-1.1927434,-0.32742214
3DKM,1.3409437,-2.8962202,-1.7746006,-0.3460281
3DKM,1.5038213,-3.010434,-1.6117231,-0.4602418
3DKM,1.3687116,-3.4800205,-1.7468327,-0.9298284
3DKM,1.3116391,-3.730784,-1.8039052,-1.1805918
3DKM,1.6419891,-3.3947725,-1.4735552,-0.8445804
3DKM,1.3935485,-4.062581,-1.7219958,-1.512389
3DKM,1.444239,-2.978627,-1.6713053,-0.42843485
3DKM,1.1115345,-3.2320127,-2.0040097,-0.68182063
3DKM,0.17874716,-3.644971,-2.9367971,-1.0947788
3DKM,1.6528907,-3.1296291,-1.4626536,-0.579437
3DKM,0.9671026,-3.1687293,-2.1484418,-0.6185372
3DKM,0.84522235,-3.4615903,-2.2703218,-0.9113982
3DKM,1.5584892,-2.9886832,-1.5570551,-0.4384911
3DKM,1.2198069,-2.9137046,-1.8957374,-0.36351252
3DKM,1.1723436,-2.8612466,-1.9432007,-0.31105447
3DKM,1.3572755,-2.8728619,-1.7582688,-0.32266974
3DKM,1.5260599,-2.918629,-1.5894845,-0.3684368
3DKM,1.242926,-2.8982453,-1.8726183,-0.34805322
3DKM,1.2431847,-2.720828,-1.8723596,-0.17063594
3DKM,1.4286911,-2.9802613,-1.6868532,-0.4300692
3DKM,1.4673766,-2.6724224,-1.6481677,-0.12223029
3DKM,1.359777,-3.2675767,-1.7557673,-0.7173846
3DKM,1.1620296,-3.193264,-1.9535147,-0.6430719
3DKM,1.3618883,-3.2090762,-1.753656,-0.65888405
3DKM,0.22327597,-3.0302606,-2.8922684,-0.48006845
3DKM,1.9337068,-2.772918,-1.1818376,-0.22272587
3DKM,2.601443,-2.8031564,-0.51410127,-0.25296426
3DKM,2.2647023,-2.907816,-0.850842,-0.35762382
3DKM,2.4988773,-2.9043612,-0.61666703,-0.35416913
3DKM,2.4808547,-2.7601342,-0.63468957,-0.2099421
3DKM,2.387332,-2.9754891,-0.72821236,-0.42529702
3DKM,2.637167,-2.6672292,-0.47837734,-0.11703706
3DKM,2.4658148,-2.6769855,-0.6497295,-0.12679338
3DKM,2.4863553,-2.7071443,-0.629189,-0.15695214
3DKM,2.3127158,-2.6953917,-0.80282855,-0.14519954
3DKM,2.4414322,-2.5415323,-0.6741121,0.00865984
3DKM,2.1328073,-2.9423108,-0.98273706,-0.3921187
3DKM,2.5492656,-2.54565,-0.5662787,0.0045421124
3DKM,2.5497532,-2.5534344,-0.56579113,-0.0032422543
3DKM,2.493132,-2.4761171,-0.6224122,0.07407498
3DKM,2.4193926,-2.9222775,-0.69615173,-0.37208533
3DKM,2.3177457,-2.7091916,-0.79779863,-0.15899944
3DKM,2.362292,-2.5655956,-0.75325227,-0.015403509
3DKM,2.7137077,-2.477765,-0.40183663,0.072427034
3DKM,3.0095236,-2.55493,-0.10602069,-0.004737854
3DKM,0.7901294,-2.9756937,-2.325415,-0.42550159
3DKM,0.71314925,-2.8722095,-2.402395,-0.32201743
3DKM,1.9589524,-2.6696358,-1.1565919,-0.119443655
3DKM,2.280828,-2.8247979,-0.8347163,-0.27460575
3DKM,1.1241863,-3.0689468,-1.991358,-0.5187547
3DKM,0.53437334,-3.0228672,-2.581171,-0.47267509
3DKM,0.5416026,-2.899543,-2.5739417,-0.34935093
3DKM,1.2090114,-2.8599699,-1.9065329,-0.30977774
3DKM,0.87086344,-2.9026413,-2.244681,-0.35244918
3DKM,0.9304376,-2.6349552,-2.1851068,-0.08476305
3DKM,0.5070082,-2.8171577,-2.6085362,-0.26696563
3DKM,0.64240074,-2.8429387,-2.4731436,-0.29274654
3DKM,0.9408143,-2.9524229,-2.17473,-0.40223074
3DKM,0.65767556,-2.9322054,-2.4578688,-0.38201332
3DKM,1.1281419,-2.902344,-1.9874024,-0.35215187
3DKM,1.1713628,-2.697341,-1.9441816,-0.14714885
3DKM,0.95578855,-2.7525048,-2.1597557,-0.20231271
3DKM,0.52572715,-3.2559314,-2.589817,-0.70573926
3DKM,1.5714792,-2.3564732,-1.5440651,0.19371891
3DKM,0.40142092,-3.8412259,-2.7141235,-1.2910337
3DKM,0.68196684,-4.549836,-2.4335775,-1.999644
3DKM,0.48096696,-3.8220358,-2.6345773,-1.2718437
3DKM,0.66416776,-3.3365316,-2.4513764,-0.7863395
3DKM,0.67157227,-4.3089867,-2.443972,-1.7587945
3DKM,0.37763485,-4.272358,-2.7379096,-1.7221658
3DKM,0.12619665,-4.1033487,-2.9893477,-1.5531566
3DKM,0.63867366,-4.1731973,-2.4768705,-1.6230052
3DKM,0.9047392,-3.9524183,-2.2108052,-1.4022262
3DKM,0.92163086,-3.8819358,-2.1939135,-1.3317437
3DKM,0.4577656,-3.933157,-2.6577787,-1.3829648
3DKM,0.84598523,-3.8845522,-2.2695591,-1.3343601
3DKM,1.1421082,-3.9279134,-1.9734361,-1.3777213
3DKM,0.8003086,-3.7944062,-2.3152356,-1.244214
3DKM,0.79338926,-3.763287,-2.322155,-1.213095
3DKM,1.2947731,-2.948659,-1.8207712,-0.39846683
3DKM,1.2099813,-2.7318597,-1.905563,-0.18166757
3DKM,0.3861905,-4.1178083,-2.729354,-1.5676162
3DKM,1.2872704,-3.2201767,-1.8282739,-0.6699846
3DKM,2.3182695,-2.6296213,-0.7972748,-0.07942915
3DKM,2.28386,-2.815718,-0.83168435,-0.26552582
3DKM,2.0174308,-2.7715094,-1.0981135,-0.22131729
3DKM,1.5696276,-2.765996,-1.5459167,-0.21580386
3DKM,2.1879163,-2.927628,-0.92762804,-0.37743592
3DKM,1.9092499,-2.6139634,-1.2062944,-0.06377125
3DKM,2.0018852,-2.674058,-1.1136591,-0.12386584
3DKM,2.1544373,-2.745268,-0.961107,-0.19507599
3DKM,2.1559355,-2.7203963,-0.9596088,-0.17020416
3DKM,1.4383676,-2.8286147,-1.6771767,-0.2784226
3DKM,2.3507586,-2.6783314,-0.76478577,-0.12813926
3DKM,1.4843131,-2.77594,-1.6312312,-0.22574782
3DKM,2.3274229,-2.62464,-0.78812146,-0.07444787
3DKM,2.6043382,-2.6446738,-0.51120615,-0.09448171
3DKM,1.325072,-2.9185882,-1.7904723,-0.36839604
3DKM,1.3132509,-2.8071918,-1.8022934,-0.25699973
3DKM,1.3044771,-2.853465,-1.8110672,-0.30327296
3DKM,1.7597294,-2.860087,-1.3558149,-0.3098948
3DKM,2.9470332,-2.6298108,-0.16851115,-0.07961869
3DKM,0.76216936,-3.230992,-2.353375,-0.68079996
3DKM,1.3384271,-3.455678,-1.7771173,-0.90548587
3DKM,1.2719572,-3.4359365,-1.8435872,-0.88574433
3DKM,1.1962616,-3.2043757,-1.9192827,-0.6541836
3DKM,1.4809159,-3.4070275,-1.6346284,-0.85683537
3DKM,0.5647736,-3.2633674,-2.5507708,-0.7131753
3DKM,0.62740105,-3.354313,-2.4881432,-0.8041208
3DKM,1.0029277,-3.2505593,-2.1126165,-0.7003672
3DKM,1.5276426,-3.1916895,-1.5879017,-0.6414974
3DKM,1.2994901,-3.1453428,-1.8160542,-0.5951507
3DKM,1.5679691,-3.0618696,-1.5475752,-0.5116775
3DKM,0.94442415,-2.905728,-2.1711202,-0.35553598
3DKM,0.93380153,-2.9990644,-2.1817427,-0.44887233
3DKM,1.0591829,-3.1340075,-2.0563614,-0.58381534
3DKM,0.9676256,-3.090415,-2.1479187,-0.5402229
3DKM,2.2060406,-2.6801836,-0.9095037,-0.12999153
3DKM,1.1899481,-2.6976514,-1.9255962,-0.14745927
3DKM,1.3250463,-3.447157,-1.790498,-0.8969648
3DKM,1.6002797,-2.8743932,-1.5152646,-0.3242011
3DKM,2.651672,-2.622554,-0.46387243,-0.072361946
3DKM,2.711971,-2.7626262,-0.40357327,-0.21243405
3DKM,2.7635355,-2.5706096,-0.35200882,-0.020417452
3DKM,2.7137425,-2.6559386,-0.40180182,-0.10574651
3DKM,2.9038484,-2.651549,-0.21169591,-0.10135698
3DKM,2.600911,-2.5525455,-0.5146334,-0.0023534298
3DKM,2.3914363,-2.465518,-0.724108,0.08467412
3DKM,2.624586,-2.490007,-0.4909582,0.060185194
3DKM,2.8780153,-2.4725063,-0.23752904,0.07768583
3DKM,2.9190996,-2.3610458,-0.19644475,0.18914628
3DKM,2.831951,-2.5554938,-0.28359342,-0.005301714
3DKM,2.7215047,-2.5265453,-0.39403963,0.023646832
3DKM,2.3168063,-2.543911,-0.798738,0.0062811375
3DKM,2.0928469,-2.5865262,-1.0226974,-0.036334038
3DKM,2.5850167,-2.6941397,-0.5305276,-0.1439476
3DKM,2.4256144,-2.5651872,-0.68992996,-0.014995098
3DKM,2.6142268,-2.5482905,-0.5013175,0.0019016266
3DKM,1.9096093,-2.4745786,-1.205935,0.0756135
3DKM,3.2222958,-2.4554472,0.10675144,0.09474492
3DKM,1.9734582,-2.642912,-1.1420861,-0.09271979
3DKM,2.265599,-2.7358177,-0.8499453,-0.18562555
3DKM,2.324116,-2.4881868,-0.7914283,0.06200528
3DKM,1.7174137,-2.611125,-1.3981307,-0.060932875
3DKM,1.3563598,-2.6788712,-1.7591845,-0.12867904
3DKM,1.3122243,-2.6931431,-1.80332,-0.14295101
3DKM,1.7323645,-2.5524669,-1.3831798,-0.0022747517
3DKM,1.9964523,-2.5678713,-1.119092,-0.017679214
3DKM,1.6987273,-2.6092298,-1.4168171,-0.059037685
3DKM,1.5449811,-2.4913747,-1.5705632,0.058817387
3DKM,1.6631638,-2.6370945,-1.4523805,-0.08690238
3DKM,1.4901998,-2.629098,-1.6253445,-0.07890582
3DKM,1.3106767,-2.8100934,-1.8048676,-0.2599013
3DKM,1.1891198,-2.8166728,-1.9264245,-0.26648068
3DKM,1.2366862,-2.8565507,-1.8788581,-0.30635858
3DKM,1.4955539,-2.5737197,-1.6199905,-0.023527622
3DKM,1.6368439,-2.687695,-1.4787004,-0.13750291
3DKM,0.9041214,-2.7400906,-2.211423,-0.18989849
3DKM,2.486671,-2.4245405,-0.62887335,0.1256516
3DKM,2.5564399,-2.541489,-0.55910444,0.008703232
3DKM,1.3502645,-2.6075706,-1.7652798,-0.05737853
3DKM,1.4520383,-2.6516461,-1.663506,-0.10145402
3DKM,2.1192055,-2.5906792,-0.99633884,-0.04048705
3DKM,1.0205102,-2.6422458,-2.0950341,-0.09205365
3DKM,1.1212697,-2.5675983,-1.9942746,-0.017406225
3DKM,1.3500947,-2.6204765,-1.7654496,-0.07028437
3DKM,1.4596121,-2.4355679,-1.6559322,0.11462426
3DKM,1.721018,-2.4473176,-1.3945264,0.10287452
3DKM,1.5065604,-2.3466723,-1.6089839,0.20351982
3DKM,1.2809916,-2.5836377,-1.8345528,-0.033445597
3DKM,1.0130571,-2.5798612,-2.102487,-0.029669046
3DKM,1.3597388,-2.6067042,-1.7558055,-0.056512117
3DKM,0.98029,-2.5587335,-2.1352544,-0.008541346
3DKM,1.1627927,-2.6122508,-1.9527516,-0.062058687
3DKM,1.1887895,-2.6320183,-1.9267548,-0.08182621
3DKM,1.1617199,-2.583884,-1.9538244,-0.033691883
3DKM,1.0763943,-2.4261687,-2.03915,0.12402344
3DKM,1.6800641,-2.493897,-1.4354802,0.056295156
3DKM,0.8736331,-2.7936094,-2.2419112,-0.24341726
3DKM,1.2271479,-2.8470461,-1.8883964,-0.29685402
3DKM,2.3181162,-2.528172,-0.79742813,0.022020102
3DKM,0.78994393,-2.645913,-2.3256004,-0.09572077
3DKM,0.520356,-2.9360187,-2.5951884,-0.3858266
3DKM,0.8220916,-2.8673944,-2.2934527,-0.31720233
3DKM,1.0136784,-2.781937,-2.1018658,-0.23174477
3DKM,1.1242421,-2.662938,-1.9913023,-0.112746
3DKM,0.9497402,-2.810106,-2.1658041,-0.25991392
3DKM,1.49859,-2.835587,-1.6169543,-0.2853949
3DKM,0.8309769,-2.861793,-2.2845674,-0.31160092
3DKM,0.65540487,-2.8130784,-2.4601395,-0.2628863
3DKM,0.9925129,-2.8944993,-2.1230314,-0.34430718
3DKM,1.0720335,-2.8499265,-2.043511,-0.29973435
3DKM,0.8859637,-2.585424,-2.2295806,-0.03523183
3DKM,0.8856131,-2.6103091,-2.2299314,-0.060117006
3DKM,0.9258588,-2.6579483,-2.1896856,-0.10775614
3DKM,1.1652902,-2.7950659,-1.9502541,-0.24487376
3DKM,1.3535736,-2.6598842,-1.7619708,-0.1096921
3DKM,1.1580989,-3.2738957,-1.9574454,-0.7237036
3DKM,1.1861609,-3.3260405,-1.9293834,-0.7758484
3DKM,1.1948884,-3.003969,-1.920656,-0.45377684
3DKM,1.1466988,-3.114694,-1.9688455,-0.564502
3DKM,1.4404329,-3.1680357,-1.6751114,-0.6178436
3DKM,0.8775865,-3.3686032,-2.237958,-0.8184111
3DKM,0.9252541,-3.3202066,-2.1902902,-0.7700145
3DKM,1.1165688,-3.2199929,-1.9989755,-0.66980076
3DKM,1.2514988,-3.072947,-1.8640455,-0.5227549
3DKM,0.9799567,-3.1527028,-2.1355877,-0.6025107
3DKM,1.0400461,-3.152304,-2.075498,-0.6021118
3DKM,0.9687311,-3.0933948,-2.1468132,-0.54320264
3DKM,1.2271836,-3.2414083,-1.8883607,-0.69121623
3DKM,1.0919828,-3.1960635,-2.0235615,-0.6458714
3DKM,0.93315226,-2.9359136,-2.1823921,-0.38572145
3DKM,0.93316025,-3.1614761,-2.182384,-0.611284
3DKM,1.1714642,-3.1253347,-1.9440801,-0.5751426
3DKM,1.047273,-3.2010312,-2.0682712,-0.6508391
3DKM,1.589698,-2.737785,-1.5258464,-0.18759298
3DKM,2.5326066,-2.6451674,-0.5829377,-0.09497523
3DKM,2.3553386,-2.7896216,-0.76020575,-0.23942947
3DKM,2.6668155,-2.3155909,-0.4487288,0.23460126
3DKM,2.4372952,-2.6836848,-0.6782491,-0.13349271
3DKM,2.6476364,-2.6106,-0.4679079,-0.060407877
3DKM,2.3532302,-2.7496517,-0.7623141,-0.19945955
3DKM,2.4854157,-2.6682332,-0.6301286,-0.11804104
3DKM,2.7408648,-2.4746964,-0.37467957,0.07549572
3DKM,2.2440228,-2.6990206,-0.8715215,-0.1488285
3DKM,2.824674,-2.604362,-0.29087043,-0.054169893
3DKM,2.3944638,-2.6967525,-0.72108054,-0.14656043
3DKM,2.506226,-2.7336597,-0.60931826,-0.18346763
3DKM,2.7760103,-2.698923,-0.33953404,-0.148731
3DKM,2.7635734,-2.7251346,-0.3519709,-0.1749425
3DKM,2.2435617,-2.6229947,-0.8719826,-0.07280254
3DKM,2.360995,-2.7979581,-0.75454926,-0.24776602
3DKM,2.3230371,-2.7284842,-0.7925072,-0.17829204
3DKM,1.9289716,-2.7829623,-1.1865727,-0.2327702
3DKM,1.6707691,-2.7538822,-1.4447752,-0.20369005
