protein,deltaG,pred_deltaG,ddG,pred_ddG
r11_1081_TrROS_Hall,4.2979484,2.6575265,-0.3802786,0.12744689
r11_1081_TrROS_Hall,4.429099,2.697668,-0.24912786,0.16758847
r11_1081_TrROS_Hall,3.9300382,2.5140033,-0.74818873,-0.016076326
r11_1081_TrROS_Hall,4.466696,2.5656343,-0.21153116,0.035554647
r11_1081_TrROS_Hall,4.1749167,2.5057235,-0.5033102,-0.024356127
r11_1081_TrROS_Hall,4.1074715,2.5872831,-0.5707555,0.05720353
r11_1081_TrROS_Hall,4.169445,2.6198537,-0.5087819,0.08977413
r11_1081_TrROS_Hall,3.2600791,1.2682097,-1.4181478,-1.2618699
r11_1081_TrROS_Hall,3.4908834,2.5904071,-1.1873436,0.06032753
r11_1081_TrROS_Hall,3.9063866,1.3342195,-0.77184033,-1.1958601
r11_1081_TrROS_Hall,3.004397,1.1511618,-1.67383,-1.3789178
r11_1081_TrROS_Hall,4.1737256,1.1413716,-0.50450134,-1.388708
r11_1081_TrROS_Hall,3.737998,1.655393,-0.94022894,-0.8746866
r11_1081_TrROS_Hall,2.9436207,0.49927068,-1.7346063,-2.030809
r11_1081_TrROS_Hall,3.135979,1.1938003,-1.542248,-1.3362793
r11_1081_TrROS_Hall,2.883808,1.3876832,-1.794419,-1.1423965
r11_1081_TrROS_Hall,4.1076355,2.0297942,-0.57059145,-0.5002854
r11_1081_TrROS_Hall,4.310371,1.9384465,-0.36785603,-0.5916331
r11_1081_TrROS_Hall,3.9631987,2.2052963,-0.7150283,-0.32478333
r11_1081_TrROS_Hall,4.1300063,1.5950118,-0.54822063,-0.9350678
r11_1081_TrROS_Hall,4.293601,2.3442822,-0.3846259,-0.18579745
r11_1081_TrROS_Hall,4.505456,2.311078,-0.17277098,-0.21900153
r11_1081_TrROS_Hall,4.6120496,2.2856774,-0.06617737,-0.24440217
r11_1081_TrROS_Hall,4.4143767,1.9837996,-0.2638502,-0.54628
r11_1081_TrROS_Hall,3.9205782,2.2419915,-0.7576487,-0.28808808
r11_1081_TrROS_Hall,4.242688,2.459205,-0.43553877,-0.07087469
r11_1081_TrROS_Hall,2.8786945,0.83634955,-1.7995324,-1.6937301
r11_1081_TrROS_Hall,2.8303843,2.2242417,-1.8478427,-0.30583787
r11_1081_TrROS_Hall,3.8643034,2.2961164,-0.8139236,-0.23396325
r11_1081_TrROS_Hall,4.094026,2.2100458,-0.58420086,-0.3200338
r11_1081_TrROS_Hall,3.735911,2.0825648,-0.94231606,-0.44751477
r11_1081_TrROS_Hall,3.8436399,2.3787622,-0.8345871,-0.15131736
r11_1081_TrROS_Hall,4.1890984,2.1837432,-0.4891286,-0.34633636
r11_1081_TrROS_Hall,4.0453615,2.442485,-0.6328654,-0.08759451
r11_1081_TrROS_Hall,3.9585266,2.3879795,-0.71970034,-0.1421001
r11_1081_TrROS_Hall,3.8355122,2.2284517,-0.8427148,-0.30162787
r11_1081_TrROS_Hall,4.048382,2.5344877,-0.62984514,0.004408121
r11_1081_TrROS_Hall,4.521141,2.4748702,-0.1570859,-0.0552094
r11_1081_TrROS_Hall,3.775299,2.6480117,-0.9029279,0.11793208
r11_1081_TrROS_Hall,4.26084,2.3437235,-0.417387,-0.18635607
r11_1081_TrROS_Hall,3.9794335,2.388402,-0.6987934,-0.14167762
r11_1081_TrROS_Hall,4.403619,2.177974,-0.27460814,-0.35210562
r11_1081_TrROS_Hall,4.372951,2.1667352,-0.30527592,-0.36334443
r11_1081_TrROS_Hall,3.8634965,2.4630165,-0.8147304,-0.06706309
r11_1081_TrROS_Hall,4.213655,2.0812018,-0.46457195,-0.4488778
r11_1081_TrROS_Hall,4.5701966,2.4249754,-0.10803032,-0.10510421
r11_1081_TrROS_Hall,3.369908,2.2768102,-1.3083189,-0.25326943
r11_1081_TrROS_Hall,4.323731,2.602209,-0.354496,0.07212949
r11_1081_TrROS_Hall,3.9304335,2.630992,-0.74779344,0.10091233
r11_1081_TrROS_Hall,4.226024,2.4448464,-0.4522028,-0.08523321
r11_1081_TrROS_Hall,4.6405687,2.6479368,-0.037658215,0.11785722
r11_1081_TrROS_Hall,4.3318095,2.528634,-0.34641743,-0.0014455318
r11_1081_TrROS_Hall,4.3410077,2.6880114,-0.33721924,0.1579318
r11_1081_TrROS_Hall,4.6076994,2.5264077,-0.07052755,-0.0036718845
r11_1081_TrROS_Hall,4.638512,2.6779523,-0.039714813,0.14787269
r11_1081_TrROS_Hall,4.0859895,2.5656796,-0.5922375,0.035599947
r11_1081_TrROS_Hall,4.161983,2.445214,-0.51624393,-0.08486557
r11_1081_TrROS_Hall,4.650983,2.6535246,-0.027244091,0.123445034
r11_1081_TrROS_Hall,4.5916786,2.5885777,-0.08654833,0.058498144
r11_1081_TrROS_Hall,4.5609503,2.5243623,-0.11727667,-0.0057172775
r11_1081_TrROS_Hall,4.7019525,2.71596,0.02372551,0.18588042
r11_1081_TrROS_Hall,4.762404,2.6119561,0.08417702,0.08187652
r11_1081_TrROS_Hall,4.9258013,2.6350288,0.24757433,0.104949236
r11_1081_TrROS_Hall,3.370768,2.4609456,-1.3074589,-0.069134
r11_1081_TrROS_Hall,4.0809517,2.409961,-0.59727526,-0.12011862
r11_1081_TrROS_Hall,4.3062677,2.5006485,-0.3719592,-0.029431105
r11_1081_TrROS_Hall,4.618348,2.4224982,-0.059878826,-0.10758138
r11_1081_TrROS_Hall,4.3074284,2.5640745,-0.3707986,0.033994913
r11_1081_TrROS_Hall,4.0878296,2.4796982,-0.59039736,-0.050381422
r11_1081_TrROS_Hall,4.0053706,2.4266565,-0.67285633,-0.10342312
r11_1081_TrROS_Hall,3.8507643,2.2774253,-0.8274627,-0.2526543
r11_1081_TrROS_Hall,4.022455,2.5047007,-0.65577173,-0.025378942
r11_1081_TrROS_Hall,4.271292,2.5695875,-0.40693474,0.039507866
r11_1081_TrROS_Hall,4.017786,2.2401319,-0.6604409,-0.28994775
r11_1081_TrROS_Hall,4.096922,2.4823003,-0.581305,-0.04777932
r11_1081_TrROS_Hall,4.2457957,2.3642101,-0.43243122,-0.16586947
r11_1081_TrROS_Hall,3.1780362,2.0736458,-1.5001907,-0.45643377
r11_1081_TrROS_Hall,3.006434,2.1556513,-1.671793,-0.37442827
r11_1081_TrROS_Hall,4.2045836,2.5969822,-0.4736433,0.06690264
r11_1081_TrROS_Hall,4.0241623,2.5031948,-0.65406466,-0.026884794
r11_1081_TrROS_Hall,4.3004313,2.49139,-0.3777957,-0.038689613
r11_1081_TrROS_Hall,3.3486583,1.553792,-1.3295686,-0.9762876
r11_1081_TrROS_Hall,3.4557273,2.2275844,-1.2224996,-0.30249524
r11_1081_TrROS_Hall,3.9743414,1.7889451,-0.70388556,-0.7411345
r11_1081_TrROS_Hall,2.635998,1.600379,-2.042229,-0.9297006
r11_1081_TrROS_Hall,4.041662,1.6571403,-0.63656473,-0.87293935
r11_1081_TrROS_Hall,4.239174,2.1681995,-0.43905306,-0.36188006
r11_1081_TrROS_Hall,2.788165,1.369917,-1.8900619,-1.1601626
r11_1081_TrROS_Hall,3.4181366,1.6132239,-1.2600904,-0.9168557
r11_1081_TrROS_Hall,3.2200603,1.9066105,-1.4581666,-0.6234691
r11_1081_TrROS_Hall,3.9301562,2.4381473,-0.7480707,-0.0919323
r11_1081_TrROS_Hall,4.3116503,2.3302355,-0.36657667,-0.19984412
r11_1081_TrROS_Hall,3.6699858,2.150251,-1.0082412,-0.3798287
r11_1081_TrROS_Hall,4.0774364,2.470244,-0.6007905,-0.059835672
r11_1081_TrROS_Hall,4.458506,2.5689824,-0.21972084,0.03890276
r11_1081_TrROS_Hall,4.602934,2.6503835,-0.075293064,0.12030387
r11_1081_TrROS_Hall,4.4847727,2.5965347,-0.19345427,0.066455126
r11_1081_TrROS_Hall,4.1606674,2.6892335,-0.5175595,0.15915394
r11_1081_TrROS_Hall,4.4379783,2.7799516,-0.24024868,0.24987197
r11_1081_TrROS_Hall,4.330419,2.7260942,-0.34780788,0.19601464
r11_1081_TrROS_Hall,3.107045,0.9951929,-1.571182,-1.5348867
r11_1081_TrROS_Hall,4.080264,2.5035148,-0.59796286,-0.026564837
r11_1081_TrROS_Hall,4.1632233,2.3041058,-0.5150037,-0.22597384
r11_1081_TrROS_Hall,3.9328377,2.2672114,-0.7453892,-0.26286817
r11_1081_TrROS_Hall,3.8655758,2.1267066,-0.81265116,-0.403373
r11_1081_TrROS_Hall,4.224921,2.4565916,-0.45330572,-0.073488
r11_1081_TrROS_Hall,3.9100647,1.9711909,-0.76816225,-0.5588887
r11_1081_TrROS_Hall,4.2603416,2.5418825,-0.4178853,0.011802912
r11_1081_TrROS_Hall,4.48834,2.6125998,-0.18988705,0.08252025
r11_1081_TrROS_Hall,4.2842193,2.4524121,-0.39400768,-0.077667475
r11_1081_TrROS_Hall,3.6037264,2.2381513,-1.0745006,-0.2919283
r11_1081_TrROS_Hall,3.9822185,1.65289,-0.69600844,-0.87718964
r11_1081_TrROS_Hall,4.2324376,2.5686204,-0.44578934,0.03854084
r11_1081_TrROS_Hall,3.9802952,2.592177,-0.69793177,0.06209731
r11_1081_TrROS_Hall,4.2919517,2.675662,-0.3862753,0.14558244
r11_1081_TrROS_Hall,4.2009926,2.4536204,-0.47723436,-0.07645917
r11_1081_TrROS_Hall,4.3474,2.6882377,-0.33082676,0.15815806
r11_1081_TrROS_Hall,4.4546556,2.650846,-0.2235713,0.1207664
r11_1081_TrROS_Hall,3.6664019,1.3451346,-1.0118251,-1.184945
r11_1081_TrROS_Hall,3.7391207,2.4963744,-0.9391062,-0.033705235
r11_1081_TrROS_Hall,3.0245912,0.11990778,-1.6536357,-2.4101717
r11_1081_TrROS_Hall,2.2941408,0.59208524,-2.3840861,-1.9379944
r11_1081_TrROS_Hall,1.9243497,-0.48752832,-2.7538772,-3.017608
r11_1081_TrROS_Hall,2.9203334,0.6677719,-1.7578936,-1.8623078
r11_1081_TrROS_Hall,1.8852662,-0.24657908,-2.7929606,-2.7766588
r11_1081_TrROS_Hall,1.8801038,-0.046557568,-2.7981231,-2.5766373
r11_1081_TrROS_Hall,2.052788,0.08493388,-2.625439,-2.4451456
r11_1081_TrROS_Hall,3.379012,1.1467358,-1.2992148,-1.3833438
r11_1081_TrROS_Hall,2.5874465,0.34694368,-2.0907805,-2.183136
r11_1081_TrROS_Hall,3.0934846,1.4470413,-1.5847423,-1.0830383
r11_1081_TrROS_Hall,2.1055126,0.07554914,-2.5727143,-2.4545305
r11_1081_TrROS_Hall,4.288066,2.0100126,-0.39016104,-0.520067
r11_1081_TrROS_Hall,4.1724014,2.3664088,-0.5058255,-0.16367078
r11_1081_TrROS_Hall,4.571185,2.4978406,-0.107041836,-0.03223896
r11_1081_TrROS_Hall,4.3132105,1.7958438,-0.36501646,-0.73423576
r11_1081_TrROS_Hall,4.203688,1.5951515,-0.4745388,-0.93492806
r11_1081_TrROS_Hall,4.460803,2.2357023,-0.21742392,-0.29437733
r11_1081_TrROS_Hall,2.2672577,0.27558216,-2.4109693,-2.2544975
r11_1081_TrROS_Hall,3.367943,1.6837562,-1.3102839,-0.8463234
r11_1081_TrROS_Hall,4.0353804,2.0442297,-0.6428466,-0.48584986
r11_1081_TrROS_Hall,3.81492,1.6589826,-0.863307,-0.87109697
r11_1081_TrROS_Hall,4.163043,2.1575205,-0.5151839,-0.37255907
r11_1081_TrROS_Hall,3.8279805,2.0534258,-0.8502464,-0.4766538
r11_1081_TrROS_Hall,3.672024,2.0548844,-1.0062029,-0.47519517
r11_1081_TrROS_Hall,4.209948,2.1703887,-0.46827888,-0.3596909
r11_1081_TrROS_Hall,3.9832428,2.0129018,-0.6949842,-0.5171778
r11_1081_TrROS_Hall,3.8273735,1.9917095,-0.85085344,-0.53837013
r11_1081_TrROS_Hall,3.136936,1.2015575,-1.541291,-1.3285221
r11_1081_TrROS_Hall,4.245445,2.3998103,-0.43278217,-0.13026929
r11_1081_TrROS_Hall,4.210252,2.4171398,-0.46797514,-0.112939835
r11_1081_TrROS_Hall,4.4733243,2.559227,-0.20490265,0.029147387
r11_1081_TrROS_Hall,4.5754437,2.5611153,-0.1027832,0.031035662
r11_1081_TrROS_Hall,4.1987934,2.091426,-0.47943354,-0.4386537
r11_1081_TrROS_Hall,4.8258595,2.371468,0.1476326,-0.15861154
r11_1081_TrROS_Hall,4.58593,2.3142002,-0.09229708,-0.21587944
r11_1081_TrROS_Hall,2.2758446,-0.002012059,-2.4023824,-2.5320916
r11_1081_TrROS_Hall,3.45661,1.57165,-1.221617,-0.9584296
r11_1081_TrROS_Hall,3.2569273,1.9026107,-1.4212997,-0.62746894
r11_1081_TrROS_Hall,3.1970735,1.28421,-1.4811535,-1.2458696
r11_1081_TrROS_Hall,3.521267,1.8149565,-1.15696,-0.71512306
r11_1081_TrROS_Hall,2.5914235,1.3611528,-2.0868034,-1.1689268
r11_1081_TrROS_Hall,3.389312,1.7864925,-1.2889149,-0.74358714
r11_1081_TrROS_Hall,3.295804,1.7012389,-1.3824229,-0.82884073
r11_1081_TrROS_Hall,3.6335292,1.7531302,-1.0446978,-0.7769494
r11_1081_TrROS_Hall,3.4388964,1.5829012,-1.2393305,-0.94717836
r11_1081_TrROS_Hall,3.780882,1.6747248,-0.89734507,-0.8553548
r11_1081_TrROS_Hall,3.4887013,1.4315519,-1.1895256,-1.0985277
r11_1081_TrROS_Hall,4.5483117,2.1026025,-0.12991524,-0.42747712
r11_1081_TrROS_Hall,4.1137166,2.3732212,-0.56451035,-0.15685844
r11_1081_TrROS_Hall,4.522376,2.5045207,-0.15585089,-0.025558949
r11_1081_TrROS_Hall,4.321531,2.2200031,-0.35669613,-0.31007648
r11_1081_TrROS_Hall,4.1881332,2.1731431,-0.4900937,-0.35693645
r11_1081_TrROS_Hall,4.0098386,2.3667247,-0.66838837,-0.16335487
r11_1081_TrROS_Hall,2.893558,1.4308245,-1.7846689,-1.0992551
r11_1081_TrROS_Hall,3.586724,2.1924176,-1.0915029,-0.33766198
r11_1081_TrROS_Hall,4.4235883,2.319387,-0.25463867,-0.21069264
r11_1081_TrROS_Hall,4.188599,2.4449291,-0.48962784,-0.08515048
r11_1081_TrROS_Hall,3.9423876,2.2082984,-0.73583937,-0.32178116
r11_1081_TrROS_Hall,4.710064,2.4378636,0.031836987,-0.092216015
r11_1081_TrROS_Hall,3.8959944,2.1974797,-0.7822325,-0.33259988
r11_1081_TrROS_Hall,4.2407074,2.3253264,-0.43751955,-0.20475316
r11_1081_TrROS_Hall,4.3405685,2.2323852,-0.3376584,-0.29769444
r11_1081_TrROS_Hall,4.3399205,2.4245172,-0.33830643,-0.10556245
r11_1081_TrROS_Hall,3.9465652,2.3910112,-0.7316618,-0.13906837
r11_1081_TrROS_Hall,4.1090803,2.2993472,-0.56914663,-0.23073244
r11_1081_TrROS_Hall,4.047951,2.2503004,-0.6302757,-0.2797792
r11_1081_TrROS_Hall,4.243001,2.502453,-0.43522596,-0.027626514
r11_1081_TrROS_Hall,4.5953407,2.5307717,-0.08288622,0.00069212914
r11_1081_TrROS_Hall,4.3964643,2.5135956,-0.2817626,-0.016484022
r11_1081_TrROS_Hall,4.2356334,2.5777225,-0.44259357,0.047642946
r11_1081_TrROS_Hall,4.32907,2.616232,-0.34915686,0.086152315
r11_1081_TrROS_Hall,4.3495874,2.562052,-0.3286395,0.03197241
r11_1081_TrROS_Hall,3.8962054,2.0381298,-0.7820215,-0.4919498
r11_1081_TrROS_Hall,4.4152665,2.56498,-0.26296043,0.034900427
r11_1081_TrROS_Hall,4.7271485,2.7229939,0.048921585,0.19291425
r11_1081_TrROS_Hall,4.382442,2.5443602,-0.29578495,0.014280558
r11_1081_TrROS_Hall,4.1207423,2.6054955,-0.5574846,0.07541585
r11_1081_TrROS_Hall,4.763447,2.6659665,0.08521986,0.13588691
r11_1081_TrROS_Hall,4.356085,2.6734867,-0.32214212,0.1434071
r11_1081_TrROS_Hall,4.314554,2.622096,-0.36367273,0.09201646
r11_1081_TrROS_Hall,4.4763026,2.7395124,-0.20192432,0.20943284
r11_1081_TrROS_Hall,4.6315184,2.7188663,-0.046708584,0.18878675
r11_1081_TrROS_Hall,4.8034983,2.7244194,0.12527132,0.19433975
r11_1081_TrROS_Hall,4.6436534,2.7634072,-0.034573555,0.23332763
r11_1081_TrROS_Hall,4.843665,2.7954104,0.16543818,0.2653308
r11_1081_TrROS_Hall,4.8273697,2.7739499,0.14914274,0.24387026
r11_1081_TrROS_Hall,4.570173,2.7618814,-0.10805416,0.23180175
r11_1081_TrROS_Hall,4.3448777,2.8166244,-0.33334923,0.2865448
r11_1081_TrROS_Hall,4.6600895,2.7973833,-0.018137455,0.2673037
r11_1081_TrROS_Hall,4.520978,2.7175078,-0.15724897,0.18742824
r11_1081_TrROS_Hall,3.5933402,2.7375588,-1.0848868,0.20747924
1W4H,2.944959,-0.64693606,0.0,0.0
1W4H,2.6760504,-0.64693606,-0.2689085,0.0
1W4H,2.4810379,-0.64693606,-0.46392107,0.0
1W4H,2.4253633,-0.64693606,-0.5195956,0.0
1W4H,2.5423894,-0.64693606,-0.40256953,0.0
1W4H,2.9355712,-0.6920332,-0.009387732,-0.045097113
1W4H,3.0251846,-0.8859743,0.080225706,-0.23903823
1W4H,2.8216052,-0.66133165,-0.12335372,-0.014395595
1W4H,3.049253,-0.88872623,0.10429406,-0.24179018
1W4H,2.4434521,-0.60007715,-0.5015068,0.046858907
1W4H,2.7410603,-0.6133342,-0.20389867,0.03360188
1W4H,2.9482272,-0.8050107,0.0032682419,-0.15807462
1W4H,2.9633577,-0.74959946,0.018398762,-0.1026634
1W4H,2.8528912,-0.7299671,-0.09206772,-0.08303106
1W4H,2.9888377,-0.7297306,0.043878794,-0.08279455
1W4H,2.710288,-1.2178652,-0.23467088,-0.57092917
1W4H,2.7355678,-0.7708214,-0.20939112,-0.12388533
1W4H,2.9228377,-0.8525743,-0.022121191,-0.20563823
1W4H,2.9323146,-0.7152666,-0.012644291,-0.06833053
1W4H,2.1134214,-0.72431695,-0.8315375,-0.077380896
1W4H,1.6557816,-0.58403456,-1.2891773,0.0629015
1W4H,1.8974694,-0.6499376,-1.0474895,-0.0030015707
1W4H,2.8111513,-0.6820127,-0.13380766,-0.03507662
1W4H,2.318092,-0.4964817,-0.6268668,0.15045437
1W4H,2.9138892,-0.68380296,-0.031069756,-0.036866903
1W4H,3.0946178,-0.7040267,0.14965892,-0.05709064
1W4H,2.8342645,-0.57328475,-0.11069441,0.073651314
1W4H,3.0581276,-0.7035193,0.11316872,-0.056583226
1W4H,2.5419416,-0.47543684,-0.40301728,0.17149922
1W4H,2.8460126,-0.42496943,-0.09894633,0.22196662
1W4H,2.9018998,-0.70631945,-0.04305911,-0.059383392
1W4H,2.878817,-0.61961514,-0.066141844,0.027320921
1W4H,2.7789266,-0.63221073,-0.16603231,0.0147253275
1W4H,2.8436508,-0.48693192,-0.10130811,0.16000414
1W4H,2.7948444,-0.74661297,-0.15011454,-0.09967691
1W4H,2.8771539,-0.7546445,-0.06780505,-0.107708454
1W4H,2.965479,-0.76924986,0.020519972,-0.1223138
1W4H,3.0092545,-0.7932031,0.06429553,-0.14626706
1W4H,1.4398248,-0.5909853,-1.5051341,0.05595076
1W4H,1.6918677,-0.5269885,-1.2530912,0.11994755
1W4H,1.9220998,-0.62431985,-1.0228591,0.022616208
1W4H,2.897002,-0.5378503,-0.047956944,0.10908574
1W4H,2.301585,-0.5039969,-0.64337397,0.14293915
1W4H,2.8084383,-0.545929,-0.13652062,0.101007044
1W4H,2.885898,-0.5346083,-0.059060812,0.112327754
1W4H,2.707087,-0.4971577,-0.23787189,0.14977837
1W4H,2.7709816,-0.561492,-0.17397738,0.08544403
1W4H,2.6712832,-0.48328733,-0.27367568,0.16364872
1W4H,2.7557712,-0.29660177,-0.18918777,0.3503343
1W4H,2.6377265,-0.510474,-0.30723238,0.13646203
1W4H,2.590464,-0.5562644,-0.3544948,0.09067166
1W4H,2.5782044,-0.52733266,-0.36675453,0.119603395
1W4H,2.7471843,-0.50270236,-0.19777465,0.1442337
1W4H,2.4393125,-0.49077407,-0.50564647,0.156162
1W4H,2.432948,-0.3429854,-0.5120108,0.30395067
1W4H,2.4318993,-0.27406242,-0.5130596,0.37287363
1W4H,2.5159845,-0.2707277,-0.4289744,0.37620836
1W4H,1.1365168,-0.5705478,-1.8084421,0.07638824
1W4H,1.2443761,-0.39517137,-1.7005829,0.25176468
1W4H,1.3970337,-0.59662884,-1.5479252,0.050307214
1W4H,2.7877772,-0.56424534,-0.15718174,0.082690716
1W4H,2.1971684,-0.16520408,-0.7477906,0.48173198
1W4H,3.0082347,-0.6232852,0.063275814,0.023650885
1W4H,3.0267708,-0.65180016,0.081811905,-0.0048640966
1W4H,2.9484274,-0.5934657,0.0034685135,0.053470373
1W4H,3.0002167,-0.5455785,0.055257797,0.10135758
1W4H,3.0161996,-0.667771,0.07124066,-0.020834923
1W4H,2.9661748,-0.48607695,0.021215916,0.16085911
1W4H,2.7501652,-0.41724133,-0.1947937,0.22969472
1W4H,2.8858423,-0.5282194,-0.059116602,0.11871666
1W4H,2.9367554,-0.59747756,-0.0082035065,0.049458504
1W4H,2.9300253,-0.6386986,-0.014933586,0.008237481
1W4H,2.9505148,-0.3101185,0.005555868,0.33681756
1W4H,2.8503382,-0.26072392,-0.094620705,0.38621214
1W4H,2.815947,-0.3853396,-0.12901187,0.26159647
1W4H,2.9442718,-0.25529337,-0.00068712234,0.3916427
1W4H,3.5474138,-0.12268922,0.6024549,0.5242468
1W4H,3.1795325,0.085665196,0.2345736,0.7326013
1W4H,3.1407912,-0.07026148,0.19583225,0.5766746
1W4H,2.8963783,-0.9197378,-0.048580647,-0.27280176
1W4H,2.4541032,-0.30159897,-0.4908557,0.3453371
1W4H,2.438983,-1.769879,-0.50597596,-1.1229429
1W4H,2.1453862,-2.0768354,-0.7995727,-1.4298993
1W4H,2.0294,-2.0351784,-0.9155588,-1.3882424
1W4H,2.3119247,-1.7902203,-0.6330342,-1.1432842
1W4H,2.103821,-2.25203,-0.8411379,-1.6050938
1W4H,1.8948228,-2.1196775,-1.0501361,-1.4727415
1W4H,1.4461931,-1.8857045,-1.4987658,-1.2387685
1W4H,2.324569,-1.611969,-0.62038994,-0.96503294
1W4H,1.9115593,-2.0057347,-1.0333996,-1.3587986
1W4H,2.230044,-1.751627,-0.71491504,-1.1046909
1W4H,1.7253875,-2.6338723,-1.2195715,-1.9869362
1W4H,2.7908282,-1.0311251,-0.1541307,-0.384189
1W4H,2.7800841,-0.88085425,-0.16487479,-0.23391819
1W4H,3.011771,-0.7119523,0.06681204,-0.06501627
1W4H,1.7619073,-1.0808691,-1.1830516,-0.43393302
1W4H,1.8628676,-0.9128008,-1.0820913,-0.26586473
1W4H,2.0874555,-0.9895482,-0.8575034,-0.34261215
1W4H,1.9512093,-2.00492,-0.9937496,-1.357984
1W4H,2.2010908,-1.964777,-0.7438681,-1.3178409
1W4H,2.819006,-3.0699568,-0.12595296,-2.4230208
1W4H,2.3949816,-1.0893357,-0.5499773,-0.44239962
1W4H,2.521525,-1.3236017,-0.42343402,-0.67666566
1W4H,3.2586625,-2.3393757,0.31370354,-1.6924397
1W4H,1.9243832,-2.0784893,-1.0205758,-1.4315532
1W4H,1.8871992,-2.112166,-1.0577598,-1.4652299
1W4H,2.9718735,-0.74242973,0.026914597,-0.095493674
1W4H,2.610659,-1.1055955,-0.33430004,-0.4586594
1W4H,2.387229,-0.8890408,-0.55772996,-0.24210477
1W4H,2.2222774,-1.6466991,-0.7226815,-0.999763
1W4H,2.44853,-2.0457354,-0.49642897,-1.3987993
1W4H,2.1086113,-2.6931608,-0.8363476,-2.0462246
1W4H,2.0335915,-2.7242305,-0.9113674,-2.0772943
1W4H,2.482999,-2.765818,-0.46195984,-2.1188822
1W4H,1.9770803,-2.3736742,-0.9678786,-1.7267381
1W4H,1.9186245,-2.4911082,-1.0263344,-1.8441721
1W4H,2.8730106,-1.3098878,-0.07194829,-0.6629517
1W4H,2.024855,-0.80978584,-0.920104,-0.16284978
1W4H,2.8043973,-2.0219312,-0.14056158,-1.3749951
1W4H,3.238673,-1.2695901,0.29371405,-0.6226541
1W4H,2.6606746,-1.4624208,-0.28428435,-0.81548476
1W4H,2.7384174,-2.0326912,-0.20654154,-1.3857552
1W4H,3.129413,-1.5549867,0.18445396,-0.90805066
1W4H,2.6866302,-2.2004044,-0.25832868,-1.5534683
1W4H,2.6305208,-1.3483827,-0.3144381,-0.70144665
1W4H,2.46037,-1.9789492,-0.48458886,-1.3320131
1W4H,2.5866444,-2.1759462,-0.3583145,-1.5290102
1W4H,2.8986633,-1.6126852,-0.046295643,-0.96574914
1W4H,2.2977018,-1.6551989,-0.6472571,-1.0082629
1W4H,2.7623937,-1.3824232,-0.18256521,-0.7354871
1W4H,2.8894796,-2.1285806,-0.055479288,-1.4816445
1W4H,2.5612085,-1.0918703,-0.38375044,-0.44493425
1W4H,2.645831,-1.1596851,-0.29912782,-0.5127491
1W4H,2.038113,-1.6024827,-0.9068458,-0.9555466
1W4H,2.0874937,-1.1836016,-0.85746527,-0.53666556
1W4H,2.1086822,-1.5937972,-0.83627677,-0.94686115
1W4H,2.80146,-1.2363265,-0.1434989,-0.5893904
1W4H,2.6766703,-0.7431302,-0.2682886,-0.09619415
1W4H,3.3852868,-0.37920082,0.44032788,0.26773524
1W4H,2.541946,-0.75323915,-0.403013,-0.106303096
1W4H,2.7848678,-0.31251633,-0.16009116,0.33441973
1W4H,3.1961474,-0.7544081,0.25118852,-0.10747206
1W4H,2.9243188,-0.6993128,-0.020640135,-0.052376747
1W4H,2.5557792,-0.8716539,-0.3891797,-0.22471786
1W4H,2.7415233,-0.93964475,-0.20343566,-0.2927087
1W4H,2.8519492,-0.78637767,-0.09300971,-0.13944161
1W4H,2.4997933,-1.2823021,-0.44516563,-0.6353661
1W4H,2.7908857,-0.7616459,-0.15407324,-0.114709854
1W4H,2.776537,-0.63124514,-0.16842198,0.015690923
1W4H,2.6890922,-0.83581173,-0.25586677,-0.18887568
1W4H,2.7758589,-0.79619306,-0.16910005,-0.149257
1W4H,2.6293106,-0.34723422,-0.31564832,0.29970184
1W4H,2.983997,-0.21959354,0.03903818,0.42734253
1W4H,2.6895611,-0.4220357,-0.2553978,0.22490036
1W4H,1.9291599,-1.8373711,-1.015799,-1.190435
1W4H,1.5650079,-3.0548062,-1.379951,-2.4078703
1W4H,1.6431395,-4.231174,-1.3018194,-3.584238
1W4H,1.5045761,-3.95217,-1.4403828,-3.305234
1W4H,1.7030575,-3.8283865,-1.2419014,-3.1814504
1W4H,1.7857534,-4.9162602,-1.1592056,-4.2693243
1W4H,1.4053131,-5.5500603,-1.5396458,-4.9031243
1W4H,1.1707528,-5.300556,-1.7742062,-4.6536202
1W4H,2.0871494,-2.0493155,-0.85780954,-1.4023794
1W4H,1.2313253,-3.2309134,-1.7136337,-2.5839772
1W4H,1.7842922,-1.0703397,-1.1606667,-0.42340362
1W4H,0.886828,-3.6837268,-2.058131,-3.0367908
1W4H,2.729567,-1.3051329,-0.21539187,-0.6581968
1W4H,2.9857242,-0.9705882,0.040765285,-0.32365215
1W4H,2.6785536,-0.40886027,-0.26640534,0.2380758
1W4H,2.3630092,-3.5655327,-0.5819497,-2.9185967
1W4H,2.079124,-3.5178897,-0.86583495,-2.8709536
1W4H,2.219681,-2.668501,-0.7252779,-2.021565
1W4H,-0.3676524,-5.5957026,-3.3126113,-4.9487667
1W4H,2.5865767,-1.3480397,-0.35838223,-0.7011037
1W4H,2.708876,-2.356934,-0.23608303,-1.709998
1W4H,1.9879894,-2.356535,-0.9569695,-1.7095989
1W4H,2.0191998,-1.8865092,-0.9257591,-1.2395731
